name,latitude,longitude,避難対象_洪水,避難対象_崖崩れ、土石流及び地滑り,避難対象_高潮,避難対象_地震,避難対象_津波,避難対象_大規模な火事,避難対象_内水氾濫,避難対象_火山現象,エレベーター有/避難スペースが１階,スロープ等,点字ブロック,だれでもトイレ,その他
聖ドミニコ学園,35.62457,139.620498,1,0,0,0,0,0,0,0,0,0,0,0,
鎌田区民集会所,35.617018,139.613316,1,0,0,0,0,0,0,0,0,0,0,0,
砧南中学校,35.62145,139.613673,1,0,0,0,0,0,0,0,0,0,0,1,
駒澤大学玉川校舎,35.617909,139.608547,1,0,0,0,0,0,0,0,1,1,0,1,
ゆうぽうと世田谷レクセンター,35.619667,139.61048,1,0,0,0,0,0,0,0,0,0,0,0,
氷川神社,35.625075,139.611519,1,0,0,0,0,0,0,0,0,0,0,0,
砧総合支所,35.641253,139.600655,1,1,0,0,0,0,0,0,1,0,1,1,オストメイト設備
喜多見地区会館,35.637084,139.589768,0,1,0,0,0,0,0,0,1,0,0,0,オストメイト設備
岡本地区会館,35.625051,139.61951,0,1,0,0,0,0,0,0,1,0,0,0,オストメイト設備・車いす用トイレ
大蔵地区会館,35.634869,139.610847,0,1,0,0,0,0,0,0,0,0,0,1,オストメイト設備・車いす用トイレ
宮坂区民センター,35.647947,139.64476,1,1,0,0,0,0,1,0,1,1,1,1,誘導鈴・自動ドア・オストメイト設備・授乳室・おむつ交換台
池之上青少年会館,35.659349,139.673361,0,1,0,0,0,0,0,0,1,1,1,1,オストメイト設備
成城さくら児童館,35.634124,139.597605,0,1,0,0,0,0,0,0,0,0,0,1,
瀬田地区会館,35.62141,139.627342,0,1,0,0,0,0,0,0,1,0,0,0,
尾山台地区会館,35.605684,139.652563,0,1,0,0,0,0,0,0,1,0,0,0,
上野毛地区会館,35.611467,139.640931,0,1,0,0,0,0,0,0,1,0,0,1,
池尻区民集会所,35.64986,139.67871,1,1,0,0,0,0,1,0,1,1,1,1,
経堂地区会館,35.65183,139.63215,1,0,0,0,0,0,1,0,1,1,0,1,誘導鈴・自動ドア・オストメイト設備・おむつ交換台
下馬地区会館,35.63596,139.67906,1,0,0,0,0,0,1,0,1,1,0,1,誘導鈴・自動ドア・オストメイト設備・おむつ交換台
上馬地区会館,35.63511,139.66243,1,0,0,0,0,0,1,0,1,1,1,1,誘導鈴・自動ドア・オストメイト設備・授乳室・おむつ交換台
北沢タウンホール,35.66204,139.66969,1,0,0,0,0,0,1,0,1,1,1,1,授乳室・オストメイト設備・ベビーベッド
松沢区民集会所,35.66556,139.63834,1,0,0,0,0,0,1,0,1,1,1,1,オストメイト設備
玉川区民会館,35.60871,139.64852,1,0,0,0,0,0,0,0,1,0,0,1,
都立園芸高校,35.61902,139.6486,1,0,0,0,0,0,0,0,0,0,0,0,
東京都市大学等々力キャンパス,35.61374,139.65101,1,0,0,0,0,0,0,0,0,0,0,0,
祖師谷小学校,35.64588,139.60464,1,0,0,0,0,0,0,0,1,1,0,0,
千歳小学校,35.65165,139.59791,1,0,0,0,0,0,0,0,1,1,0,1,オストメイト設備
希望丘複合施設（区民集会所）,35.65898,139.62109,1,0,0,0,0,0,0,0,1,1,1,1,オストメイト設備
山野小学校,35.64352,139.61333,1,0,0,0,0,0,0,0,1,0,0,1,
区立大蔵第二運動場体育館,35.63136,139.61489,1,0,0,0,0,0,0,0,1,0,1,1,
上北沢区民センター,35.66748,139.62549,1,0,0,0,0,0,1,0,1,0,1,1,自動ドア・オストメイト対応トイレ・ベビーシート付トイレ
上祖師谷地区会館,35.65358,139.59665,1,0,0,0,0,0,1,0,1,1,1,1,オストメイト対応トイレ・ベビーベッド・シートあり
烏山区民センター,35.66881,139.60059,1,0,0,0,0,0,1,0,1,0,1,1,自動ドア・オストメイト対応トイレ・乳幼児用おむつ交換台付きトイレ・大型ベッド付きトイレ
駒場東大一帯,35.66112333,139.6827728,0,0,0,0,0,1,0,0,0,0,0,0,
世田谷公園一帯,35.6434823,139.6823346,0,0,0,0,0,1,0,0,0,0,0,0,
日本大学文理学部一帯,35.66359112,139.6333185,0,0,0,0,0,1,0,0,0,0,0,0,
羽根木公園一帯,35.65809524,139.6543202,0,0,0,0,0,1,0,0,0,0,0,0,
昭和女子大学一帯,35.64353609,139.6771745,0,0,0,0,0,1,0,0,0,0,0,0,
駒沢オリンピック公園一帯,35.62550776,139.6613951,0,0,0,0,0,1,0,0,0,0,0,0,
都立園芸高校,35.61858348,139.6477095,0,0,0,0,0,1,0,0,0,0,0,0,
砧公園・大蔵運動公園一帯,35.62967299,139.612748,0,0,0,0,0,1,0,0,0,0,0,0,
馬事公苑・東京農業大学一帯,35.63837762,139.6323435,0,0,0,0,0,1,0,0,0,0,0,0,
祖師谷公園・総合工科高校一帯,35.65132808,139.5950237,0,0,0,0,0,1,0,0,0,0,0,0,
第一生命グランド一帯,35.66217484,139.594521,0,0,0,0,0,1,0,0,0,0,0,0,
芦花公園・明大八幡山グランド一帯,35.66248242,139.6171894,0,0,0,0,0,1,0,0,0,0,0,0,
玉川野毛町公園一帯,35.60490159,139.64295,0,0,0,0,0,1,0,0,0,0,0,0,
成城学園一帯,35.64348559,139.6011295,0,0,0,0,0,1,0,0,0,0,0,0,
国士舘大学一帯,35.6478918,139.6534035,0,0,0,0,0,1,0,0,0,0,0,0,
きたみふれあい広場一帯,35.6383301,139.588666,0,0,0,0,0,1,0,0,0,0,0,0,
学芸大学附属高校一帯,35.63427737,139.67729,0,0,0,0,0,1,0,0,0,0,0,0,
烏山北住宅・日本女子体育大学一帯,35.67636911,139.5890172,0,0,0,0,0,1,0,0,0,0,0,0,
多摩川河川敷・二子橋一帯,35.614524,139.619971,0,0,0,0,0,1,0,0,0,0,0,0,
多摩川河川敷・田園調布先一帯,35.60532543,139.6346766,0,0,0,0,0,1,0,0,0,0,0,0,
東京学芸大学附属世田谷小・中学校一帯,35.62014828,139.6584196,0,0,0,0,0,1,0,0,0,0,0,0,
太子堂円泉ヶ丘公園・三宿の森緑地一帯,35.651114,139.673404,0,0,0,0,0,1,0,0,0,0,0,0,
駒場地区,35.656225,139.688141,0,0,0,0,0,1,0,0,0,0,0,0,
明治神宮外苑地区,35.67775338,139.7171293,0,0,0,0,0,1,0,0,0,0,0,0,
新宿御苑,35.68544234,139.7105405,0,0,0,0,0,1,0,0,0,0,0,0,
駒場東大一帯,35.66112333,139.6827728,0,0,0,0,0,1,0,0,0,0,0,0,
中目黒公園一帯,35.6408722,139.7049268,0,0,0,0,0,1,0,0,0,0,0,0,
明治神宮・代々木公園一帯,35.67391281,139.6974292,0,0,0,0,0,1,0,0,0,0,0,0,
青山学院・実践女子学園一帯,35.65724598,139.710208,0,0,0,0,0,1,0,0,0,0,0,0,
聖心女子大学一帯,35.65350929,139.7199305,0,0,0,0,0,1,0,0,0,0,0,0,
恵比寿ガーデンプレイス,35.64202332,139.7142619,0,0,0,0,0,1,0,0,0,0,0,0,
江古田の森公園一帯,35.72922809,139.665812,0,0,0,0,0,1,0,0,0,0,0,0,
哲学堂公園一帯,35.72263318,139.6743111,0,0,0,0,0,1,0,0,0,0,0,0,
コーシャハイム中野弥生町・立正佼成会大聖堂一帯,35.68776541,139.6586191,0,0,0,0,0,1,0,0,0,0,0,0,
中野区役所一帯,35.70819052,139.6636426,0,0,0,0,0,1,0,0,0,0,0,0,
公社鷺宮西住宅一帯,35.72115886,139.6336269,0,0,0,0,0,1,0,0,0,0,0,0,
平和の森公園一帯,35.71627288,139.661963,0,0,0,0,0,1,0,0,0,0,0,0,
東京大学附属中等教育学校一帯,35.6853254,139.6738065,0,0,0,0,0,1,0,0,0,0,0,0,
都立武蔵丘高校一帯,35.72783787,139.6300349,0,0,0,0,0,1,0,0,0,0,0,0,
白鷺一丁目地区,35.71979797,139.6398535,0,0,0,0,0,1,0,0,0,0,0,0,
本五ふれあい公園一帯,35.692033,139.669757,0,0,0,0,0,1,0,0,0,0,0,0,
杉並第一小学校,35.706407,139.636849,1,1,0,1,0,1,1,0,0,1,0,1,
杉並第二小学校,35.693072,139.631841,1,1,0,1,0,1,1,0,0,1,0,1,
旧杉並第四小学校,35.706623,139.653481,0,0,0,1,0,1,0,0,0,0,0,0,
杉並第七小学校,35.702702,139.63098,0,0,0,1,0,1,0,0,0,0,0,0,
西田小学校,35.694691,139.622084,0,0,0,1,0,1,0,0,0,0,0,0,
東田小学校,35.691522,139.638749,1,1,0,1,0,1,1,0,0,0,0,1,
馬橋小学校,35.708735,139.643231,0,0,0,1,0,1,0,0,0,0,0,1,
高円寺学園,35.706754,139.655114,0,0,0,1,0,1,0,0,1,0,0,1,
杉森中学校,35.711887,139.641274,0,0,0,1,0,1,0,0,1,0,0,1,
阿佐ヶ谷中学校,35.700507,139.636344,1,1,0,1,0,1,1,0,1,0,0,1,
東田中学校,35.694314,139.63491,0,0,0,1,0,1,0,0,0,0,0,1,
松溪中学校,35.695905,139.621987,0,0,0,1,0,1,0,0,1,0,0,1,
桃井第一小学校,35.712053,139.609067,0,0,0,1,0,1,0,0,0,1,0,1,
桃井第五小学校,35.722074,139.619627,0,0,0,1,0,1,0,0,1,0,0,1,
四宮小学校,35.72161,139.610126,1,1,0,1,0,1,1,0,0,0,0,1,
沓掛小学校,35.716311,139.620642,0,0,0,1,0,1,0,0,0,1,0,1,車いす用昇降機
八成小学校,35.728508,139.619781,0,0,0,1,0,1,0,0,0,0,0,1,
東原中学校,35.717644,139.630591,0,0,0,1,0,1,0,0,0,0,0,0,
中瀬中学校,35.719372,139.619534,1,1,0,1,0,1,1,0,0,0,0,1,
井荻中学校,35.718097,139.610426,0,0,0,1,0,1,0,0,1,0,0,1,
高井戸第三小学校,35.672005,139.630861,1,1,0,1,0,1,1,0,0,0,0,0,
浜田山小学校,35.68557,139.62942,0,0,0,1,0,1,0,0,0,0,0,1,
旧新泉小学校,35.675753,139.656088,0,0,0,1,0,1,0,0,0,0,0,0,
方南小学校,35.679544,139.658444,1,1,0,1,0,1,1,0,1,0,0,1,
永福小学校,35.673363,139.639418,1,1,0,1,0,1,1,0,1,0,0,1,
向陽中学校,35.672526,139.634793,0,0,0,1,0,1,0,0,0,0,0,0,
泉南中学校,35.684262,139.655273,1,1,0,1,0,1,1,0,1,1,0,1,
杉並第九小学校,35.713631,139.632929,0,0,0,1,0,1,0,0,0,0,0,1,
桃井第二小学校,35.701767,139.617451,0,0,0,1,0,1,0,0,1,0,0,1,
天沼小学校,35.710742,139.623069,0,0,0,1,0,1,0,0,1,0,0,1,
天沼中学校,35.711894,139.620826,0,0,0,1,0,1,0,0,0,0,0,0,
保育室若杉,35.708572,139.618616,0,0,0,1,0,1,0,0,0,0,0,0,
神明中学校,35.700327,139.609118,0,0,0,1,0,1,0,0,0,0,0,1,
杉並第三小学校,35.699555,139.656528,1,1,0,1,0,1,1,0,0,1,0,0,
杉並第六小学校,35.70151,139.643248,0,0,0,1,0,1,0,0,0,0,0,0,
旧杉並第八小学校,35.701176,139.651129,0,0,0,1,0,1,0,0,0,0,0,0,
杉並第十小学校,35.696871,139.657509,0,0,0,1,0,1,0,0,0,1,0,1,
大宮小学校,35.683459,139.649496,0,0,0,1,0,1,0,0,0,1,0,1,
堀之内小学校,35.693161,139.646752,1,1,0,1,0,1,1,0,0,0,0,1,
和田小学校,35.690614,139.657124,1,1,0,1,0,1,1,0,0,0,0,1,
済美小学校,35.685475,139.649538,0,0,0,1,0,1,0,0,0,1,0,0,
松ノ木小学校,35.687427,139.642726,0,0,0,1,0,1,0,0,0,0,0,0,
高南中学校,35.695621,139.657963,0,0,0,1,0,1,0,0,0,0,0,1,
松ノ木中学校,35.686823,139.641016,1,1,0,1,0,1,1,0,0,0,0,0,
大宮中学校,35.686659,139.648057,1,1,0,1,0,1,1,0,0,1,0,1,
和田中学校,35.690403,139.658478,0,0,0,1,0,1,0,0,0,0,0,0,
荻窪小学校,35.694966,139.611976,1,1,0,1,0,1,1,0,1,0,0,1,
高井戸小学校,35.6843,139.614758,1,1,0,1,0,1,1,0,1,1,0,1,
高井戸第二小学校,35.691807,139.599328,0,0,0,1,0,1,0,0,1,0,0,1,
高井戸第四小学校,35.698271,139.602313,0,0,0,1,0,1,0,0,0,0,0,1,
松庵小学校,35.70012,139.593073,0,0,0,1,0,1,0,0,0,0,0,1,
富士見丘小学校,35.67967,139.60713,0,0,0,1,0,1,0,0,0,0,0,1,
高井戸東小学校,35.67999,139.619468,1,1,0,1,0,1,1,0,0,0,0,1,
久我山小学校,35.686088,139.606141,0,0,0,1,0,1,0,0,0,1,0,1,
宮前中学校,35.693255,139.610588,0,0,0,1,0,1,0,0,1,0,0,1,
富士見丘中学校,35.682772,139.605711,0,0,0,1,0,1,0,0,0,0,0,1,
高井戸中学校,35.681117,139.622275,0,0,0,1,0,1,0,0,1,0,0,1,
西宮中学校,35.692586,139.601748,0,0,0,1,0,1,0,0,0,0,0,1,
桃井第三小学校,35.705375,139.602375,1,1,0,1,0,1,1,0,0,0,0,1,
桃井第四小学校,35.716966,139.594333,0,0,0,1,0,1,0,0,0,1,0,1,
井荻小学校,35.711663,139.596256,0,0,0,1,0,1,0,0,0,0,0,1,
三谷小学校,35.719896,139.60204,0,0,0,1,0,1,0,0,0,1,0,0,
井草中学校,35.721826,139.602463,0,0,0,1,0,1,0,0,1,0,0,1,
荻窪中学校,35.710314,139.596408,1,1,0,1,0,1,1,0,0,0,0,1,
杉並和泉学園,35.674535,139.648873,0,0,0,1,0,1,0,0,1,0,0,1,
馬橋公園,35.709625,139.643775,0,0,0,1,0,1,0,0,0,0,0,0,
塚山公園,35.675438,139.624994,0,0,0,1,0,1,0,0,0,0,0,0,
荻窪地域区民センター,35.698512,139.618977,1,1,0,1,0,1,1,0,1,1,1,1,
杉並会館,35.710461,139.607793,1,1,0,0,0,0,1,0,1,1,0,1,
久我山会館,35.686586,139.599613,1,1,0,0,0,0,1,0,0,1,0,1,
下高井戸おおぞら公園,35.671213,139.63723,0,0,0,1,0,1,0,0,0,0,0,0,
高井戸地域区民センター,35.683634,139.616582,1,1,0,1,0,1,1,0,1,1,1,1,
西荻地域区民センター,35.712586,139.602187,1,1,0,1,0,1,1,0,1,1,1,1,
阿佐谷地域区民センター,35.704015,139.637489,1,1,0,1,0,1,1,0,1,1,1,1,
高円寺地域区民センター,35.696998,139.65393,1,1,0,1,0,1,1,0,1,1,1,1,
永福和泉地域区民センター,35.675699,139.645966,1,1,0,1,0,1,1,0,1,1,1,1,
井草地域区民センター,35.720702,139.616525,1,1,0,1,0,1,1,0,1,1,1,1,
コーシャハイム中野弥生町・立正佼成会大聖堂一帯,35.68776541,139.6586191,0,0,0,0,0,1,0,0,0,0,0,0,
中野区役所一帯,35.70819052,139.6636426,0,0,0,0,0,1,0,0,0,0,0,0,
明大和泉校舎一帯,35.6698562,139.6457415,0,0,0,0,0,1,0,0,0,0,0,0,
和田堀公園（東地区）一帯,35.68415468,139.6432893,0,0,0,0,0,1,0,0,0,0,0,0,
善福寺川緑地･和田堀公園（西地区）一帯,35.68653022,139.6345112,0,0,0,0,0,1,0,0,0,0,0,0,
シャレール荻窪一帯,35.6969682,139.6258924,0,0,0,0,0,1,0,0,0,0,0,0,
柏の宮公園一帯,35.6798479,139.6245765,0,0,0,0,0,1,0,0,0,0,0,0,
高井戸駅一帯,35.68368112,139.6142969,0,0,0,0,0,1,0,0,0,0,0,0,
久我山二丁目地区グランド一帯,35.68323662,139.6044345,0,0,0,0,0,1,0,0,0,0,0,0,
上井草スポーツセンター一帯,35.72279821,139.6014323,0,0,0,0,0,1,0,0,0,0,0,0,
蚕糸の森公園一帯,35.69704016,139.6568089,0,0,0,0,0,1,0,0,0,0,0,0,
井草森公園一帯,35.72717625,139.6119065,0,0,0,0,0,1,0,0,0,0,0,0,
善福寺公園・東京女子大学一帯,35.71524392,139.5903208,0,0,0,0,0,1,0,0,0,0,0,0,
井草八幡宮一帯,35.71492181,139.5907815,0,0,0,0,0,1,0,0,0,0,0,0,
セシオン杉並・妙法寺一帯,35.69699852,139.6539548,0,0,0,0,0,1,0,0,0,0,0,0,
桃井原っぱ公園一帯,35.713179,139.607425,0,0,0,0,0,1,0,0,0,0,0,0,
仰高小学校,35.736529,139.738448,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット
駒込小学校,35.7384941,139.74313,1,1,0,1,0,0,1,0,0,0,0,1,
巣鴨小学校,35.728636,139.73475,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット・オストメイト設備
清和小学校,35.735844,139.732935,1,1,0,1,0,0,1,0,1,1,0,1,ベビーベット・オストメイト設備
西巣鴨小学校,35.738403,139.726413,1,1,0,1,0,0,1,0,1,1,0,1,ベビーベット・オストメイト設備
豊成小学校,35.734866,139.721982,1,1,0,1,0,0,1,0,0,0,0,1,
朋有小学校,35.728846,139.723529,1,1,0,1,0,0,1,0,0,0,0,1,オストメイト設備
朝日小学校,35.741105,139.733453,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット
池袋第一小学校,35.741489,139.71886,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット・オストメイト設備
池袋小学校,35.737899,139.709501,1,1,0,1,0,0,1,0,0,0,0,1,
目白小学校,35.720792,139.709337,1,1,0,1,0,0,1,0,1,1,1,1,ベビーベット・オストメイト設備
長崎小学校,35.728605,139.690184,1,1,0,1,0,0,1,0,1,1,1,1,ベビーベット・オストメイト設備
要小学校,35.734115,139.693623,1,1,0,1,0,0,1,0,0,0,0,1,オストメイト設備
椎名町小学校,35.726715,139.685857,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット・オストメイト設備
高松小学校,35.739561,139.69729,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット・オストメイト設備
千早小学校,35.735021,139.68713,1,1,0,1,0,0,1,0,0,0,0,1,オストメイト設備
富士見台小学校,35.724679,139.693111,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット・オストメイト設備
高南小学校,35.71646,139.713907,0,0,0,1,0,0,0,0,0,0,0,1,オストメイト設備
南池袋小学校,35.724339,139.714857,1,1,0,1,0,0,1,0,1,1,1,1,ベビーベット
さくら小学校,35.736021,139.680061,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット・オストメイト設備
旧文成小学校（池袋第一小学校仮校舎）,35.744267,139.714485,1,1,0,1,0,0,1,0,0,0,0,1,ベビーベット・オストメイト設備
池袋第三小学校,35.728442,139.702876,1,1,0,1,0,0,1,0,1,1,1,1,ベビーベット・オストメイト設備
駒込中学校,35.735881,139.74192,1,1,0,1,0,0,1,0,1,0,0,1,ベビーベット・オストメイト設備
巣鴨北中学校,35.741366,139.729028,1,1,0,1,0,0,1,0,1,1,1,1,ベビーベット・オストメイト設備・大型ベット
西巣鴨中学校,35.728946,139.727304,1,1,0,1,0,0,1,0,1,1,1,1,ベビーベット・オストメイト設備
千川中学校,35.736019,139.70041,1,1,0,1,0,0,1,0,0,0,0,1,オストメイト設備
西池袋中学校,35.727636,139.699954,1,1,0,1,0,0,1,0,1,1,1,1,ベビーベット・オストメイト設備
千登世橋中学校,35.717126,139.711726,1,0,0,1,0,0,1,0,1,1,1,1,
明豊中学校,35.735723,139.684505,1,1,0,1,0,0,1,0,1,1,1,1,
池袋本町小学校・池袋中学校（連携校）,35.740768,139.714406,1,1,0,1,0,0,1,0,1,1,1,1,ベビーベット・オストメイト設備
西部区民事務所,35.735776,139.691126,1,1,0,1,0,0,1,0,1,1,0,1,
豊島体育館,35.740068,139.689474,1,1,0,1,0,0,1,0,1,1,1,1,車いす観客席7台・授乳室ママロ
南長崎スポーツ公園,35.724461,139.683729,1,1,0,1,0,0,1,0,1,1,1,1,児童ドア・授乳室
みらい館大明,35.735646,139.70453,1,1,0,1,0,0,1,0,0,1,0,1,
旧真和中学校,35.725485,139.697133,1,1,0,1,0,0,1,0,1,1,1,0,
染井墓地・駒込中学校一帯,35.73825642,139.737853,0,0,0,0,0,1,0,0,0,0,0,0,
雑司ヶ谷墓地,35.72288703,139.72002,0,0,0,0,0,1,0,0,0,0,0,0,
豊島区立総合体育場一帯,35.7292925,139.7208658,0,0,0,0,0,1,0,0,0,0,0,0,
学習院大学,35.71842843,139.7095315,0,0,0,0,0,1,0,0,0,0,0,0,
立教大学,35.73050138,139.7022385,0,0,0,0,0,1,0,0,0,0,0,0,
染井墓地・駒込中学校一帯,35.73825642,139.737853,0,0,0,0,0,1,0,0,0,0,0,0,
荒川河川敷一帯,35.78995838,139.715326,0,0,0,0,0,1,0,0,0,0,0,0,
桐ヶ丘・赤羽台・西が丘地区,35.77736717,139.711233,0,0,0,0,0,1,0,0,0,0,0,0,
豊島五丁目団地一帯,35.76560945,139.752704,0,0,0,0,0,1,0,0,0,0,0,0,
王子六・飛鳥高校・駿台学園一帯,35.76152381,139.7400195,0,0,0,0,0,1,0,0,0,0,0,0,
ＪＲ田端・尾久駅周辺一帯,35.74385201,139.7566932,0,0,0,0,0,1,0,0,0,0,0,0,
北区防災センター・旧古河庭園一帯,35.74607045,139.7449601,0,0,0,0,0,1,0,0,0,0,0,0,
都営滝野川三丁目団地一帯,35.74771705,139.7291373,0,0,0,0,0,1,0,0,0,0,0,0,
十条台・北区中央公園一帯,35.75382647,139.7260689,0,0,0,0,0,1,0,0,0,0,0,0,
浮間公園・荒川河川敷緑地一帯,35.79819724,139.6700518,0,0,0,0,0,1,0,0,0,0,0,0,
東京家政大学・加賀中学校一帯,35.75535675,139.7207898,0,0,0,0,0,1,0,0,0,0,0,0,
王子五丁目団地一帯,35.76462276,139.734347,0,0,0,0,0,1,0,0,0,0,0,0,
飛鳥山公園,35.7511477,139.7384155,0,0,0,0,0,1,0,0,0,0,0,0,
北運動公園一帯,35.77389922,139.7280129,0,0,0,0,0,1,0,0,0,0,0,0,
清水坂公園一帯,35.76850628,139.7213272,0,0,0,0,0,1,0,0,0,0,0,0,
新河岸東公園一帯,35.795124,139.656246,0,0,0,0,0,1,0,0,0,0,0,0,
東京成徳学園・神谷堀公園一帯,35.767611,139.736826,0,0,0,0,0,1,0,0,0,0,0,0,
堀船地区一帯,35.752568,139.748818,0,0,0,0,0,1,0,0,0,0,0,0,
赤羽北地区一帯,35.786785,139.707226,0,0,0,0,0,1,0,0,0,0,0,0,
浮間一丁目地区,35.788765,139.704729,0,0,0,0,0,1,0,0,0,0,0,0,
浮間小学校・浮間三丁目団地地区,35.787913,139.700668,0,0,0,0,0,1,0,0,0,0,0,0,
第六瑞光小学校,35.733175,139.789219,1,0,1,0,0,0,1,0,0,0,0,1,
瑞光小学校,35.734917,139.791035,1,0,1,0,0,0,1,0,0,0,0,1,
石浜ふれあい館,35.731301,139.806454,1,0,1,0,0,0,1,0,1,1,0,1,
第二瑞光小学校,35.733556,139.794525,1,0,1,0,0,0,1,0,0,0,0,0,
南千住ふれあい館,35.738172,139.79104,1,0,1,0,0,0,1,0,1,1,0,1,
南千住駅前ふれあい館,35.733205,139.798309,1,0,1,0,0,0,1,0,1,1,0,1,
第三瑞光小学校,35.735615,139.7987,1,0,1,0,0,0,1,0,1,0,0,1,
南千住第二中学校,35.736128,139.799676,1,0,1,0,0,0,1,0,1,1,0,1,
汐入ふれあい館,35.734517,139.807037,1,0,1,0,0,0,1,0,1,1,0,1,
汐入小学校,35.735143,139.807227,1,0,1,0,0,0,1,0,1,1,0,1,
汐入東小学校,35.73895,139.811625,1,0,1,0,0,0,1,0,1,1,0,1,
第三中学校,35.737841,139.811259,1,0,1,0,0,0,1,0,1,1,0,1,
第一中学校,35.734498,139.787752,1,0,1,0,0,0,1,0,0,1,0,1,
第三峡田小学校,35.73356,139.786082,1,0,1,0,0,0,1,0,0,0,0,0,
第二峡田小学校,35.738546,139.782497,1,0,1,0,0,0,1,0,0,0,0,1,
峡田ふれあい館,35.733795,139.784091,1,0,1,0,0,0,1,0,1,1,0,1,
生涯学習･教育ｾﾝﾀｰ,35.734734,139.780116,1,0,1,0,0,0,1,0,1,1,0,1,
峡田小学校,35.736346,139.77731,1,0,1,0,0,0,1,0,1,1,0,1,
花の木ひろば館,35.74019,139.774773,1,0,1,0,0,0,1,0,0,1,0,0,
第九峡田小学校,35.742441,139.779499,1,0,1,0,0,0,1,0,0,0,0,1,
第四中学校,35.741247,139.77556,1,0,1,0,0,0,1,0,0,0,0,1,
荒川山吹ふれあい館,35.742546,139.784023,1,0,1,0,0,0,1,0,1,1,0,1,
町屋ふれあい館,35.744088,139.785824,1,0,1,0,0,0,1,0,1,1,0,1,
第五中学校,35.744473,139.787328,1,0,1,0,0,0,1,0,0,0,0,0,
第四峡田小学校,35.744951,139.780005,1,0,1,0,0,0,1,0,0,1,0,1,
第五峡田小学校,35.748273,139.781599,1,0,1,0,0,0,1,0,0,0,0,1,
大門小学校,35.74902,139.77711,1,0,1,0,0,0,1,0,0,1,0,1,
原中学校,35.751075,139.779438,1,0,1,0,0,0,1,0,1,1,0,1,
荒木田ふれあい館,35.750406,139.783399,1,0,1,0,0,0,1,0,1,1,0,1,
第七峡田小学校,35.748338,139.787807,1,0,1,0,0,0,1,0,0,0,0,0,
第九中学校,35.743212,139.772874,1,0,1,0,0,0,1,0,0,0,0,1,
赤土小学校,35.743209,139.769642,1,0,1,0,0,0,1,0,0,0,0,1,
東尾久ひろば館,35.744539,139.773711,1,0,1,0,0,0,1,0,0,1,0,0,
尾久小学校,35.747275,139.768811,1,0,1,0,0,0,1,0,0,0,0,1,
男女平等推進センター,35.748244,139.768871,1,0,1,0,0,0,1,0,1,1,0,1,
尾久宮前小学校,35.746006,139.764603,1,0,1,0,0,0,1,0,0,0,0,1,
尾久ふれあい館,35.750208,139.7634,1,0,1,0,0,0,1,0,1,1,0,1,
尾久八幡中学校,35.753188,139.763883,1,0,1,0,0,0,1,0,1,1,0,1,
第七中学校,35.746484,139.758105,1,0,1,0,0,0,1,0,0,0,0,1,
尾久西小学校,35.750244,139.758432,1,0,1,0,0,0,1,0,0,0,0,0,
尾久第六小学校,35.751799,139.754546,1,0,1,0,0,0,1,0,1,1,0,1,
西尾久ふれあい館,35.751598,139.753454,1,0,1,0,0,0,1,0,1,1,0,1,
第三日暮里小学校,35.728858,139.781392,1,0,1,0,0,0,1,0,0,0,0,1,
夕やけこやけふれあい館,35.729964,139.781378,1,0,1,0,0,0,1,0,1,1,0,1,
第二日暮里小学校,35.728401,139.77824,1,0,1,0,0,0,1,0,0,0,0,1,
竹台高等学校,35.72612,139.777845,1,0,1,0,0,0,1,0,0,0,0,0,
日暮里ひろば館,35.731119,139.77287,1,0,1,0,0,0,1,0,0,1,0,0,
ひぐらし小学校,35.731341,139.772516,1,0,1,0,0,0,1,0,0,0,0,0,
西日暮里二丁目ひろば館,35.731885,139.772272,1,0,1,0,0,0,1,0,1,1,0,1,
諏訪台中学校,35.732574,139.77174,1,0,1,0,0,0,1,0,0,0,0,1,
諏訪台ひろば館,35.729621,139.767582,1,1,1,0,0,0,1,0,0,1,0,0,
第一日暮里小学校,35.730688,139.766213,1,0,1,0,0,0,1,0,0,0,0,1,
西日暮里ふれあい館,35.736279,139.770781,1,0,1,0,0,0,1,0,1,1,0,1,
第六日暮里小学校,35.735396,139.769827,1,0,1,0,0,0,1,0,0,0,0,1,
